event_id,timestamp_start,timestamp_end,line_id,station_id,robot_id,failure_code,failure_category,downtime_minutes,shift,pieces_lost,day_of_week
197,2024-06-12T19:01:00,2024-06-12T19:02:26.925647,BodyShop,BS_Trans_01,R008,E06,other,1.5,afternoon,3,Wednesday
198,2024-05-24T06:04:00,2024-05-24T06:25:53.330666,FinalAssembly,FA_Station_01,R019,E01,mechanical,21.9,morning,8,Friday
199,2024-02-29T10:49:00,2024-02-29T12:10:52.080314,BodyShop,BS_Weld_01,R009,E05,material_supply,86.0,morning,24,Thursday
200,2024-02-07T04:34:00,2024-02-07T05:24:44.253807,PaintShop,PS_Paint_01,R004,E04,sensor,55.8,night,15,Wednesday
201,2024-01-07T04:00:00,2024-01-07T04:06:19.623102,PaintShop,PS_Paint_01,R019,E02,electrical,7.0,night,2,Sunday
202,2024-02-14T08:03:00,2024-02-14T10:06:55.242912,BodyShop,BS_QC_01,R017,E01,mechanical,130.1,morning,43,Wednesday
203,2024-01-17T15:28:00,2024-01-17T15:29:54.992064,PaintShop,PS_Prep_01,R015,E03,programming,1.9,afternoon,1,Wednesday
204,2024-06-06T01:46:00,2024-06-06T02:04:30.665900,FinalAssembly,FA_Station_02,R015,E03,programming,20.4,night,6,Thursday
205,2024-01-08T01:30:00,2024-01-08T01:54:48.942436,PaintShop,PS_QC_01,R022,E01,mechanical,27.3,night,7,Monday
206,2024-04-23T02:57:00,2024-04-23T03:21:41.511260,BodyShop,BS_Trans_01,R020,E01,mechanical,28.5,night,11,Tuesday
207,2024-02-02T08:39:00,2024-02-02T09:00:56.738793,FinalAssembly,FA_Station_02,R013,E06,other,21.9,morning,7,Friday
208,2024-05-15T09:29:00,2024-05-15T09:53:11.899543,FinalAssembly,FA_QC_01,R004,E04,sensor,24.2,morning,10,Wednesday
209,2024-01-30T20:41:00,2024-01-30T20:49:07.310130,FinalAssembly,FA_Station_01,R014,E03,programming,8.1,afternoon,2,Tuesday
210,2024-02-28T13:21:00,2024-02-28T13:31:53.930302,PaintShop,PS_QC_01,R014,E04,sensor,10.9,morning,0,Wednesday
211,2024-03-21T13:20:00,2024-03-21T13:41:54.365559,FinalAssembly,FA_Station_02,R012,E06,other,21.9,morning,3,Thursday
212,2024-06-24T15:04:00,2024-06-24T15:46:01.360751,BodyShop,BS_Weld_01,R003,E02,electrical,44.1,afternoon,14,Monday
213,2024-04-05T04:35:00,2024-04-05T05:03:51.494375,BodyShop,BS_Trans_01,R022,E01,mechanical,33.3,night,11,Friday
214,2024-03-31T21:48:00,2024-03-31T22:01:32.553760,PaintShop,PS_Prep_01,R010,E03,programming,13.5,afternoon,7,Sunday
215,2024-03-31T03:36:00,2024-03-31T04:43:28.527542,FinalAssembly,FA_Station_01,R005,E04,sensor,74.2,night,22,Sunday
216,2024-02-27T03:22:00,2024-02-27T04:03:35.471584,FinalAssembly,FA_Station_02,R004,E04,sensor,45.8,night,13,Tuesday
217,2024-05-26T07:51:00,2024-05-26T09:40:06.413202,PaintShop,PS_Prep_01,R020,E05,material_supply,109.1,morning,36,Sunday
218,2024-06-26T08:01:00,2024-06-26T08:12:59.210550,BodyShop,BS_Trans_01,R023,E04,sensor,12.6,morning,1,Wednesday
219,2024-03-27T11:00:00,2024-03-27T12:27:35.562832,BodyShop,BS_Weld_02,R019,E04,sensor,92.0,morning,29,Wednesday
220,2024-01-18T04:47:00,2024-01-18T05:02:48.623357,FinalAssembly,FA_Conv_01,R003,E04,sensor,17.4,night,5,Thursday
221,2024-02-25T12:26:00,2024-02-25T12:39:23.752404,PaintShop,PS_Oven_01,R006,E02,electrical,13.4,morning,4,Sunday
222,2024-03-24T18:38:00,2024-03-24T19:28:00.639210,BodyShop,BS_Weld_01,R005,E01,mechanical,52.5,afternoon,16,Sunday
223,2024-06-07T01:43:00,2024-06-07T02:24:54.176159,BodyShop,BS_Trans_01,R015,E04,sensor,48.4,night,17,Friday
224,2024-05-04T19:28:00,2024-05-04T20:40:24.257524,PaintShop,PS_Oven_01,R007,E04,sensor,72.4,afternoon,24,Saturday
225,2024-01-30T11:27:00,2024-01-30T12:14:22.158022,BodyShop,BS_Trans_01,R022,E04,sensor,49.7,morning,15,Tuesday
226,2024-05-04T16:42:00,2024-05-04T16:45:27.444516,PaintShop,PS_Prep_01,R008,E02,electrical,3.5,afternoon,0,Saturday
227,2024-06-02T01:00:00,2024-06-02T02:17:00.335680,BodyShop,BS_Trans_01,R007,E04,sensor,88.9,night,22,Sunday
228,2024-03-06T09:20:00,2024-03-06T09:47:50.744309,BodyShop,BS_Weld_01,R016,E04,sensor,29.2,morning,10,Wednesday
229,2024-02-14T04:24:00,2024-02-14T04:48:04.005652,FinalAssembly,FA_Station_01,R017,E03,programming,26.5,night,6,Wednesday
230,2024-06-20T11:04:00,2024-06-20T11:31:50.161925,PaintShop,PS_Prep_01,R014,E01,mechanical,27.8,morning,8,Thursday
231,2024-01-20T10:36:00,2024-01-20T10:54:21.915636,PaintShop,PS_QC_01,R023,E03,programming,18.4,morning,6,Saturday
232,2024-03-15T03:25:00,2024-03-15T04:12:47.655167,BodyShop,BS_Trans_01,R006,E05,material_supply,55.2,night,19,Friday
233,2024-06-07T14:53:00,2024-06-07T15:13:04.131179,FinalAssembly,FA_Station_02,R003,E02,electrical,20.1,afternoon,8,Friday
234,2024-01-28T07:27:00,2024-01-28T07:39:54.970971,FinalAssembly,FA_QC_01,R017,E01,mechanical,12.9,morning,4,Sunday
235,2024-03-20T23:21:00,2024-03-20T23:24:35.831933,BodyShop,BS_Trans_01,R025,E01,mechanical,4.2,night,4,Wednesday
236,2024-05-10T20:07:00,2024-05-10T20:12:59.222240,FinalAssembly,FA_Station_01,R029,E04,sensor,6.0,afternoon,3,Friday
237,2024-03-30T23:52:00,2024-03-30T23:55:39.918827,FinalAssembly,FA_Station_01,R008,E01,mechanical,4.0,night,0,Saturday
238,2024-03-06T06:11:00,2024-03-06T06:25:22.979344,FinalAssembly,FA_Station_01,R025,E04,sensor,14.4,morning,7,Wednesday
239,2024-01-20T05:49:00,2024-01-20T06:47:37.592284,FinalAssembly,FA_QC_01,R015,E04,sensor,64.5,night,19,Saturday
240,2024-05-28T14:43:00,2024-05-28T15:21:16.307607,FinalAssembly,FA_Station_02,R028,E06,other,38.3,afternoon,8,Tuesday
241,2024-03-21T04:28:00,2024-03-21T04:40:37.620197,BodyShop,BS_QC_01,R015,E03,programming,14.6,night,6,Thursday
242,2024-03-11T18:03:00,2024-03-11T19:17:39.285623,PaintShop,PS_Prep_01,R010,E03,programming,74.7,afternoon,25,Monday
243,2024-01-10T01:23:00,2024-01-10T01:26:58.622819,PaintShop,PS_Prep_01,R021,E05,material_supply,4.4,night,1,Wednesday
244,2024-01-24T19:38:00,2024-01-24T19:45:28.103182,FinalAssembly,FA_QC_01,R015,E03,programming,7.5,afternoon,4,Wednesday
245,2024-01-11T14:58:00,2024-01-11T15:13:21.880451,FinalAssembly,FA_Station_01,R011,E03,programming,15.4,afternoon,5,Thursday
246,2024-05-08T04:03:00,2024-05-08T04:12:57.924048,PaintShop,PS_Prep_01,R026,E05,material_supply,11.0,night,4,Wednesday
247,2024-03-28T22:05:00,2024-03-28T22:30:05.229411,FinalAssembly,FA_Station_01,R002,E01,mechanical,27.6,night,8,Thursday
248,2024-04-22T14:33:00,2024-04-22T14:36:26.962830,FinalAssembly,FA_Station_01,R012,E02,electrical,3.4,afternoon,0,Monday
249,2024-03-13T12:26:00,2024-03-13T12:29:25.527636,PaintShop,PS_Prep_01,R026,E03,programming,3.4,morning,0,Wednesday
250,2024-03-26T02:21:00,2024-03-26T02:31:36.208974,BodyShop,BS_QC_01,R010,E02,electrical,12.2,night,4,Tuesday
251,2024-06-17T19:55:00,2024-06-17T20:51:46.461188,BodyShop,BS_Trans_01,R003,E03,programming,59.6,afternoon,23,Monday
252,2024-02-06T11:19:00,2024-02-06T11:23:43.692776,FinalAssembly,FA_QC_01,R005,E03,programming,4.7,morning,0,Tuesday
253,2024-01-22T09:35:00,2024-01-22T09:40:20.326471,PaintShop,PS_Oven_01,R027,E01,mechanical,5.3,morning,0,Monday
254,2024-06-28T23:43:00,2024-06-28T23:45:19.328862,FinalAssembly,FA_Conv_01,R021,E04,sensor,2.6,night,0,Friday
255,2024-05-10T11:01:00,2024-05-10T11:04:12.834320,PaintShop,PS_Oven_01,R006,E06,other,3.2,morning,0,Friday
256,2024-03-28T15:12:00,2024-03-28T15:23:19.471673,BodyShop,BS_Weld_02,R005,E01,mechanical,11.9,afternoon,3,Thursday
257,2024-01-26T16:49:00,2024-01-26T17:06:30.007777,FinalAssembly,FA_Conv_01,R022,E02,electrical,17.5,afternoon,5,Friday
258,2024-06-07T04:38:00,2024-06-07T05:18:09.741366,PaintShop,PS_Paint_01,R006,E01,mechanical,44.2,night,13,Friday
259,2024-06-26T19:51:00,2024-06-26T20:15:42.890536,BodyShop,BS_QC_01,R002,E02,electrical,26.0,afternoon,9,Wednesday
260,2024-06-22T23:15:00,2024-06-22T23:49:29.035860,PaintShop,PS_Oven_01,R025,E04,sensor,37.9,night,10,Saturday
261,2024-04-24T07:34:00,2024-04-24T07:39:05.969448,BodyShop,BS_Trans_01,R026,E04,sensor,5.4,morning,0,Wednesday
262,2024-02-19T11:43:00,2024-02-19T11:59:33.993847,FinalAssembly,FA_QC_01,R015,E04,sensor,16.6,morning,3,Monday
263,2024-04-07T16:33:00,2024-04-07T16:57:04.502751,PaintShop,PS_Paint_01,R027,E01,mechanical,24.1,afternoon,6,Sunday
264,2024-06-03T04:55:00,2024-06-03T05:29:24.343411,PaintShop,PS_Prep_01,R021,E03,programming,37.8,night,7,Monday
265,2024-04-05T17:59:00,2024-04-05T18:00:00,BodyShop,BS_Weld_01,R010,E01,mechanical,1.1,afternoon,2,Friday
266,2024-02-11T08:28:00,2024-02-11T09:24:23.650131,FinalAssembly,FA_Station_01,R027,E02,electrical,56.4,morning,16,Sunday
267,2024-02-26T14:56:00,2024-02-26T15:13:55.168668,PaintShop,PS_Prep_01,R014,E01,mechanical,17.9,afternoon,4,Monday
268,2024-05-08T11:15:00,2024-05-08T11:29:49.714869,PaintShop,PS_Prep_01,R012,E01,mechanical,14.8,morning,5,Wednesday
269,2024-03-22T03:53:00,2024-03-22T04:12:00.910199,FinalAssembly,FA_Station_02,R026,E01,mechanical,20.9,night,4,Friday
270,2024-01-10T09:58:00,2024-01-10T10:09:50.497477,PaintShop,PS_Paint_01,R025,E04,sensor,11.8,morning,2,Wednesday
271,2024-04-24T19:00:00,2024-04-24T19:01:00,BodyShop,BS_Weld_01,R009,E01,mechanical,1.1,afternoon,0,Wednesday
272,2024-02-08T17:46:00,2024-02-08T17:55:55.123845,FinalAssembly,FA_QC_01,R004,E04,sensor,9.9,afternoon,1,Thursday
273,2024-03-01T09:07:00,2024-03-01T09:10:11.344655,BodyShop,BS_Weld_02,R014,E03,programming,3.3,morning,1,Friday
274,2024-06-08T14:04:00,2024-06-08T14:32:24.949437,BodyShop,BS_QC_01,R020,E03,programming,29.8,afternoon,11,Saturday
275,2024-06-10T16:36:00,2024-06-10T17:14:55.063549,BodyShop,BS_Weld_02,R010,E02,electrical,40.9,afternoon,11,Monday
276,2024-06-06T11:15:00,2024-06-06T11:34:15.387545,FinalAssembly,FA_QC_01,R006,E04,sensor,19.3,morning,6,Thursday
277,2024-01-22T16:23:00,2024-01-22T16:45:05.884587,BodyShop,BS_Weld_01,R013,E05,material_supply,23.2,afternoon,6,Monday
278,2024-01-12T20:24:00,2024-01-12T20:27:24.727000,PaintShop,PS_Oven_01,R024,E01,mechanical,3.4,afternoon,4,Friday
279,2024-01-18T11:15:00,2024-01-18T11:23:20.643270,FinalAssembly,FA_Conv_01,R025,E03,programming,8.3,morning,5,Thursday
280,2024-03-26T04:02:00,2024-03-26T04:23:08.672582,PaintShop,PS_Oven_01,R027,E03,programming,23.3,night,4,Tuesday
281,2024-06-24T14:44:00,2024-06-24T14:55:00.310139,PaintShop,PS_Paint_01,R026,E01,mechanical,11.0,afternoon,3,Monday
282,2024-04-27T01:18:00,2024-04-27T01:24:46.191793,BodyShop,BS_Weld_01,R026,E01,mechanical,7.8,night,2,Saturday
283,2024-01-11T10:59:00,2024-01-11T11:01:41.014507,PaintShop,PS_QC_01,R027,E03,programming,2.7,morning,0,Thursday
284,2024-03-05T01:48:00,2024-03-05T01:52:22.747312,FinalAssembly,FA_Station_01,R010,E02,electrical,4.8,night,0,Tuesday
285,2024-01-13T20:21:00,2024-01-13T20:26:09.737618,PaintShop,PS_Prep_01,R026,E02,electrical,5.2,afternoon,0,Saturday
286,2024-04-12T23:28:00,2024-04-13T00:24:46.127174,PaintShop,PS_Oven_01,R006,E03,programming,62.4,night,17,Friday
287,2024-05-07T11:59:00,2024-05-07T12:01:05.453569,FinalAssembly,FA_Station_02,R026,E01,mechanical,2.1,morning,0,Tuesday
288,2024-04-18T02:27:00,2024-04-18T04:07:57.963249,FinalAssembly,FA_Station_01,R018,E02,electrical,111.1,night,35,Thursday
289,2024-01-27T02:20:00,2024-01-27T02:22:58.241019,FinalAssembly,FA_Station_02,R010,E02,electrical,3.3,night,1,Saturday
290,2024-04-19T05:44:00,2024-04-19T06:34:09.366093,PaintShop,PS_Oven_01,R015,E01,mechanical,55.2,night,16,Friday
291,2024-03-31T19:27:00,2024-03-31T20:09:27.994551,PaintShop,PS_Prep_01,R003,E04,sensor,42.5,afternoon,12,Sunday
292,2024-04-13T11:32:00,2024-04-13T11:59:36.839398,FinalAssembly,FA_Station_01,R001,E01,mechanical,27.6,morning,8,Saturday
293,2024-06-04T21:50:00,2024-06-04T22:56:15.577642,PaintShop,PS_Prep_01,R005,E01,mechanical,66.3,afternoon,26,Tuesday
294,2024-06-14T11:23:00,2024-06-14T11:31:12.712546,PaintShop,PS_Prep_01,R020,E01,mechanical,8.2,morning,5,Friday
295,2024-04-25T11:23:00,2024-04-25T11:59:41.210638,PaintShop,PS_Prep_01,R019,E01,mechanical,36.7,morning,11,Thursday
296,2024-04-03T12:20:00,2024-04-03T12:33:51.216825,FinalAssembly,FA_Station_02,R008,E06,other,13.9,morning,2,Wednesday
297,2024-01-07T23:11:00,2024-01-07T23:28:42.727444,PaintShop,PS_QC_01,R030,E03,programming,19.5,night,4,Sunday
298,2024-03-08T08:45:00,2024-03-08T09:08:34.799486,PaintShop,PS_Paint_01,R020,E02,electrical,23.6,morning,7,Friday
299,2024-05-05T06:07:00,2024-05-05T06:15:30.845053,BodyShop,BS_Weld_01,R015,E01,mechanical,8.9,morning,0,Sunday
300,2024-04-23T02:51:00,2024-04-23T03:07:24.182067,FinalAssembly,FA_Station_02,R022,E02,electrical,18.0,night,6,Tuesday
301,2024-01-17T17:34:00,2024-01-17T17:53:00.820872,PaintShop,PS_Oven_01,R028,E01,mechanical,19.0,afternoon,6,Wednesday
302,2024-06-30T22:40:00,2024-06-30T22:43:36.523990,BodyShop,BS_Trans_01,R017,E01,mechanical,4.2,night,0,Sunday
303,2024-02-21T04:15:00,2024-02-21T04:16:38.208388,PaintShop,PS_Prep_01,R012,E03,programming,1.8,night,0,Wednesday
304,2024-04-04T14:51:00,2024-04-04T15:19:36.212027,FinalAssembly,FA_Station_01,R020,E05,material_supply,28.6,afternoon,11,Thursday
305,2024-01-17T09:25:00,2024-01-17T10:00:42.099334,FinalAssembly,FA_QC_01,R017,E02,electrical,35.7,morning,10,Wednesday
306,2024-04-14T18:04:00,2024-04-14T18:17:16.136720,BodyShop,BS_Trans_01,R021,E01,mechanical,13.9,afternoon,9,Sunday
307,2024-04-29T21:33:00,2024-04-29T21:43:43.564953,PaintShop,PS_Paint_01,R029,E05,material_supply,10.7,afternoon,3,Monday
308,2024-05-21T20:37:00,2024-05-21T20:41:59.933715,BodyShop,BS_Weld_02,R014,E03,programming,5.2,afternoon,1,Tuesday
309,2024-01-15T03:33:00,2024-01-15T03:34:43.215476,BodyShop,BS_Trans_01,R006,E01,mechanical,2.0,night,1,Monday
310,2024-06-30T07:22:00,2024-06-30T08:08:06.115712,FinalAssembly,FA_Station_02,R028,E01,mechanical,46.1,morning,18,Sunday
311,2024-02-20T20:35:00,2024-02-20T20:38:45.837370,PaintShop,PS_Paint_01,R021,E02,electrical,3.8,afternoon,0,Tuesday
312,2024-05-16T02:32:00,2024-05-16T02:36:28.072798,FinalAssembly,FA_Station_01,R019,E05,material_supply,4.9,night,2,Thursday
313,2024-02-09T05:42:00,2024-02-09T05:46:29.166985,FinalAssembly,FA_Station_02,R027,E05,material_supply,4.9,night,2,Friday
314,2024-01-11T00:05:00,2024-01-11T00:23:30.563935,BodyShop,BS_Trans_01,R021,E01,mechanical,21.4,night,8,Thursday
315,2024-05-26T13:39:00,2024-05-26T13:50:06.692103,FinalAssembly,FA_Conv_01,R016,E05,material_supply,11.1,morning,3,Sunday
316,2024-05-19T09:41:00,2024-05-19T10:23:24.123994,PaintShop,PS_QC_01,R008,E05,material_supply,42.4,morning,16,Sunday
317,2024-06-24T12:19:00,2024-06-24T12:33:27.412322,PaintShop,PS_Prep_01,R023,E01,mechanical,14.5,morning,3,Monday
318,2024-04-22T13:30:00,2024-04-22T13:38:57.967913,PaintShop,PS_Paint_01,R011,E03,programming,9.0,morning,0,Monday
319,2024-03-21T22:20:00,2024-03-21T22:54:25.165969,FinalAssembly,FA_Station_02,R013,E01,mechanical,37.9,night,8,Thursday
320,2024-04-04T16:35:00,2024-04-04T17:32:27.509774,BodyShop,BS_Trans_01,R008,E03,programming,60.3,afternoon,19,Thursday
321,2024-03-09T14:15:00,2024-03-09T14:27:06.497614,BodyShop,BS_Weld_01,R002,E02,electrical,12.7,afternoon,5,Saturday
322,2024-04-08T19:26:00,2024-04-08T19:50:28.198956,BodyShop,BS_Weld_02,R027,E02,electrical,25.7,afternoon,8,Monday
323,2024-05-27T23:20:00,2024-05-27T23:23:06.471924,BodyShop,BS_Weld_02,R016,E06,other,3.6,night,1,Monday
324,2024-04-29T15:56:00,2024-04-29T16:06:11.739473,PaintShop,PS_QC_01,R001,E01,mechanical,10.2,afternoon,4,Monday
325,2024-04-10T16:29:00,2024-04-10T16:32:44.965231,BodyShop,BS_Weld_02,R019,E02,electrical,3.9,afternoon,2,Wednesday
326,2024-01-13T09:31:00,2024-01-13T09:50:03.620787,FinalAssembly,FA_QC_01,R010,E03,programming,19.1,morning,8,Saturday
327,2024-01-28T13:08:00,2024-01-28T14:04:04.954996,PaintShop,PS_Oven_01,R025,E02,electrical,56.1,morning,17,Sunday
328,2024-01-12T12:03:00,2024-01-12T12:12:20.343827,FinalAssembly,FA_Station_01,R012,E03,programming,9.3,morning,3,Friday
329,2024-01-19T12:32:00,2024-01-19T12:39:08.504428,PaintShop,PS_Oven_01,R027,E06,other,7.1,morning,5,Friday
330,2024-06-23T19:07:00,2024-06-23T19:59:20.501017,BodyShop,BS_Weld_01,R013,E02,electrical,55.0,afternoon,18,Sunday
331,2024-03-27T17:23:00,2024-03-27T17:33:28.011890,BodyShop,BS_Weld_02,R020,E03,programming,11.0,afternoon,6,Wednesday
332,2024-05-08T01:02:00,2024-05-08T01:06:03.632685,BodyShop,BS_Weld_02,R023,E02,electrical,4.7,night,0,Wednesday
333,2024-05-01T16:29:00,2024-05-01T16:35:30.589534,BodyShop,BS_Weld_02,R011,E05,material_supply,6.8,afternoon,4,Wednesday
334,2024-03-22T05:25:00,2024-03-22T05:50:37.266313,FinalAssembly,FA_Station_02,R019,E02,electrical,28.2,night,10,Friday
335,2024-05-10T17:31:00,2024-05-10T18:00:36.002564,FinalAssembly,FA_Station_02,R016,E05,material_supply,29.6,afternoon,6,Friday
336,2024-04-04T10:43:00,2024-04-04T10:53:36.274791,BodyShop,BS_QC_01,R019,E02,electrical,11.1,morning,4,Thursday
337,2024-06-25T20:01:00,2024-06-25T20:06:00.601912,FinalAssembly,FA_QC_01,R009,E06,other,5.0,afternoon,2,Tuesday
338,2024-05-28T18:14:00,2024-05-28T18:26:48.368489,FinalAssembly,FA_Conv_01,R019,E03,programming,12.8,afternoon,5,Tuesday
339,2024-05-14T20:46:00,2024-05-14T21:01:29.861259,FinalAssembly,FA_QC_01,R005,E05,material_supply,15.5,afternoon,5,Tuesday
340,2024-03-03T01:36:00,2024-03-03T01:59:38.016477,FinalAssembly,FA_Conv_01,R007,E01,mechanical,26.0,night,13,Sunday
341,2024-03-21T13:09:00,2024-03-21T13:10:00,PaintShop,PS_Paint_01,R014,E03,programming,1.0,morning,3,Thursday
342,2024-06-05T15:55:00,2024-06-05T16:58:56.204037,FinalAssembly,FA_Conv_01,R023,E01,mechanical,63.9,afternoon,22,Wednesday
343,2024-02-23T17:20:00,2024-02-23T17:50:42.596180,FinalAssembly,FA_QC_01,R017,E02,electrical,30.7,afternoon,10,Friday
344,2024-02-14T14:58:00,2024-02-14T15:21:19.831286,FinalAssembly,FA_Station_02,R018,E02,electrical,23.3,afternoon,5,Wednesday
345,2024-06-23T20:51:00,2024-06-23T21:04:47.811756,FinalAssembly,FA_Station_02,R020,E03,programming,13.8,afternoon,4,Sunday
346,2024-03-04T08:35:00,2024-03-04T09:39:56.814320,PaintShop,PS_Paint_01,R010,E04,sensor,64.9,morning,21,Monday
347,2024-06-29T06:44:00,2024-06-29T06:58:59.046444,FinalAssembly,FA_QC_01,R011,E03,programming,15.0,morning,10,Saturday
348,2024-05-23T23:17:00,2024-05-23T23:29:43.747265,PaintShop,PS_Prep_01,R019,E04,sensor,14.0,night,5,Thursday
349,2024-04-07T12:52:00,2024-04-07T12:53:24.477224,PaintShop,PS_Paint_01,R010,E01,mechanical,1.4,morning,2,Sunday
350,2024-01-21T11:59:00,2024-01-21T12:00:00,PaintShop,PS_Oven_01,R024,E03,programming,1.0,morning,0,Sunday
351,2024-02-21T17:17:00,2024-02-21T17:27:08.570845,FinalAssembly,FA_Station_02,R005,E01,mechanical,10.1,afternoon,5,Wednesday
352,2024-05-30T07:15:00,2024-05-30T08:18:05.888214,BodyShop,BS_Weld_02,R021,E01,mechanical,66.3,morning,16,Thursday
353,2024-01-26T13:21:00,2024-01-26T13:31:37.765666,FinalAssembly,FA_QC_01,R004,E04,sensor,10.6,morning,6,Friday
354,2024-02-05T00:35:00,2024-02-05T00:50:02.816660,BodyShop,BS_QC_01,R021,E05,material_supply,17.4,night,3,Monday
355,2024-05-01T15:41:00,2024-05-01T15:47:21.573711,BodyShop,BS_Trans_01,R011,E02,electrical,6.7,afternoon,0,Wednesday
356,2024-01-16T02:41:00,2024-01-16T02:45:51.081755,FinalAssembly,FA_Station_01,R018,E04,sensor,5.3,night,1,Tuesday
357,2024-01-10T05:26:00,2024-01-10T05:43:14.832064,BodyShop,BS_Weld_01,R027,E02,electrical,19.9,night,7,Wednesday
358,2024-05-06T05:59:00,2024-05-06T06:10:15.051875,FinalAssembly,FA_Station_02,R029,E01,mechanical,12.4,night,3,Monday
359,2024-03-17T18:38:00,2024-03-17T18:59:43.353576,BodyShop,BS_Trans_01,R010,E03,programming,22.8,afternoon,5,Sunday
360,2024-06-13T17:33:00,2024-06-13T18:54:08.997408,PaintShop,PS_Paint_01,R028,E03,programming,81.1,afternoon,28,Thursday
361,2024-03-10T06:51:00,2024-03-10T06:55:01.420356,BodyShop,BS_Trans_01,R006,E04,sensor,4.2,morning,0,Sunday
362,2024-06-14T08:45:00,2024-06-14T11:09:12.122423,BodyShop,BS_Weld_01,R024,E02,electrical,151.4,morning,47,Friday
363,2024-03-16T18:43:00,2024-03-16T19:00:26.320298,BodyShop,BS_Weld_02,R020,E05,material_supply,18.3,afternoon,4,Saturday
364,2024-04-13T13:32:00,2024-04-13T14:06:39.204383,PaintShop,PS_Prep_01,R013,E04,sensor,34.7,morning,11,Saturday
365,2024-02-17T04:30:00,2024-02-17T04:35:53.404257,PaintShop,PS_Paint_01,R001,E02,electrical,6.5,night,1,Saturday
366,2024-03-01T14:48:00,2024-03-01T14:53:17.355645,PaintShop,PS_Oven_01,R010,E03,programming,5.3,afternoon,2,Friday
367,2024-05-26T00:16:00,2024-05-26T00:17:00,FinalAssembly,FA_Station_02,R023,E01,mechanical,1.1,night,5,Sunday
368,2024-06-19T03:29:00,2024-06-19T03:30:41.950410,PaintShop,PS_Paint_01,R013,E04,sensor,1.9,night,0,Wednesday
369,2024-06-29T09:44:00,2024-06-29T10:21:21.003890,BodyShop,BS_Trans_01,R012,E03,programming,39.2,morning,15,Saturday
370,2024-02-26T04:30:00,2024-02-26T04:44:31.772208,BodyShop,BS_QC_01,R024,E06,other,16.8,night,0,Monday
371,2024-04-05T13:44:00,2024-04-05T13:56:48.147302,FinalAssembly,FA_QC_01,R025,E03,programming,12.8,morning,1,Friday
372,2024-06-19T06:48:00,2024-06-19T06:53:01.207629,BodyShop,BS_Weld_01,R017,E02,electrical,5.3,morning,2,Wednesday
373,2024-06-29T11:04:00,2024-06-29T11:53:28.423992,FinalAssembly,FA_Conv_01,R002,E05,material_supply,49.5,morning,16,Saturday
374,2024-05-09T06:36:00,2024-05-09T06:43:53.597049,FinalAssembly,FA_Station_01,R006,E02,electrical,7.9,morning,3,Thursday
375,2024-05-13T14:07:00,2024-05-13T14:32:49.234898,FinalAssembly,FA_Station_01,R023,E03,programming,25.8,afternoon,7,Monday
376,2024-01-24T16:28:00,2024-01-24T16:32:14.675405,BodyShop,BS_QC_01,R005,E03,programming,4.5,afternoon,1,Wednesday
377,2024-04-26T18:03:00,2024-04-26T18:34:28.024890,FinalAssembly,FA_QC_01,R022,E05,material_supply,31.5,afternoon,10,Friday
378,2024-01-06T12:16:00,2024-01-06T12:22:16.489461,BodyShop,BS_Weld_02,R019,E01,mechanical,6.6,morning,2,Saturday
379,2024-04-18T11:44:00,2024-04-18T11:50:34.142368,BodyShop,BS_Weld_01,R030,E05,material_supply,6.9,morning,2,Thursday
380,2024-04-30T01:18:00,2024-04-30T01:22:55.016564,PaintShop,PS_Paint_01,R025,E01,mechanical,5.4,night,1,Tuesday
381,2024-06-13T23:41:00,2024-06-14T00:07:26.548633,PaintShop,PS_Oven_01,R029,E02,electrical,29.1,night,8,Thursday
382,2024-04-06T12:05:00,2024-04-06T12:11:57.929275,FinalAssembly,FA_Station_01,R021,E05,material_supply,7.0,morning,1,Saturday
383,2024-01-31T05:34:00,2024-01-31T06:06:01.642220,PaintShop,PS_Paint_01,R024,E06,other,35.2,night,11,Wednesday
384,2024-01-01T00:19:00,2024-01-01T00:31:39.213734,PaintShop,PS_QC_01,R018,E02,electrical,13.9,night,4,Monday
385,2024-02-28T07:29:00,2024-02-28T07:56:34.315168,PaintShop,PS_Paint_01,R009,E01,mechanical,27.6,morning,7,Wednesday
386,2024-01-29T01:51:00,2024-01-29T02:47:39.897943,FinalAssembly,FA_QC_01,R020,E04,sensor,62.3,night,17,Monday
387,2024-01-05T07:13:00,2024-01-05T07:14:00,BodyShop,BS_Weld_01,R020,E01,mechanical,1.1,morning,0,Friday
388,2024-06-02T21:45:00,2024-06-02T22:40:47.794531,BodyShop,BS_Weld_02,R024,E01,mechanical,58.6,afternoon,22,Sunday
